2017,6,Keanu Neal(Atl - S),Justin
2017,7,Arizona(Ari - DEF),Cameron
2017,8,Luke Willson(Oak - TE),Ben
2017,9,Chris Hogan(Car - WR),Cole
2017,10,K.J. Wright(Sea - LB),AJ
2017,Round 17,,
2017,1,Antoine Bethea(NYG - S),AJ
2017,2,Tony Jefferson(Bal - S),Cole
2017,3,C.J. Mosley(NYJ - LB),Ben
2017,4,Jamal Adams(NYJ - S),Cameron
2017,5,DeSean Jackson(Phi - WR),Justin
2017,6,Mark Barron(Pit - LB),Tyler
2017,7,Christian Kirksey(Cle - LB),Everett
2017,8,T.J. Watt(Pit - LB),Andy
2017,9,Randall Cobb(Dal - WR),Matt
2017,10,Joe Flacco(Den - QB),Gavin
2017,Round 18,,
2017,1,Marvin Jones Jr.(Det - WR),Gavin
2017,2,Eric Berry(KC - S),Matt
2017,3,Ha Ha Clinton-Dix(Chi - S),Andy
2017,4,Harrison Smith(Min - S),Everett
2017,5,Jerrell Freeman(Chi - LB),Tyler
2017,6,Theo Riddick(Den - RB),Justin
2017,7,Tyrann Mathieu(KC - S),Cameron
2017,8,Eric Kendricks(Min - LB),Ben
2017,9,Morgan Burnett(Cle - S),Cole
2017,10,Danny Amendola(Det - WR),AJ
2017,Round 19,,
2017,1,Preston Brown(Cin - LB),AJ
2017,2,Dustin Hopkins(Was - K),Cole
2017,3,Kenny Vaccaro(Ten - S),Ben
2017,4,Graham Gano(Car - K),Cameron
2017,5,Minnesota(Min - DEF),Justin
2017,6,Jamie Collins Sr.(NE - LB),Tyler
2017,7,Barry Church(Jax - S),Everett
2017,8,J.J. Wilcox(Atl - S),Andy
2017,9,Thomas Davis Sr.(LAC - LB),Matt
2017,10,Kurt Coleman(Buf - S),Gavin
2017,Round 20,,
2017,1,Eric Weddle(LAR - S),Gavin
2017,2,Sebastian Janikowski(Sea - K),Matt
2017,3,Matt Jones(Phi - RB),Andy
2017,4,Hunter Henry(LAC - TE),Everett
2017,5,Blair Walsh(Sea - K),Tyler
2017,6,Dan Bailey(Min - K),Justin
2017,7,Vince Williams(Pit - LB),Cameron
2017,8,Paul Richardson Jr.(Was - WR),Ben
2017,9,Kiko Alonso(Mia - LB),Cole
2017,10,T.J. Ward(TB - S),AJ
2017,Round 21,,
2017,1,Shaquill Griffin(Sea - CB),AJ
2017,2,Lawrence Timmons(Mia - LB),Cole
2017,3,Kam Chancellor(Sea - S),Ben
2017,4,Jamaal Charles(KC - RB),Cameron
2017,5,James White(NE - RB),Justin
2017,6,Rodney McLeod(Phi - S),Tyler
2017,7,Los Angeles(LAR - DEF),Everett
2017,8,Matt Forte(NYJ - RB),Andy
2017,9,Khalil Mack(Chi - DE),Matt
2017,10,C.J. Prosise(Sea - RB),Gavin
2017,Round 22,,
2017,1,Jack Doyle(Ind - TE),Gavin
2017,2,Cole Beasley(Buf - WR),Matt
2017,3,Corey Coleman(NYG - WR),Andy
2017,4,Adam Vinatieri(Ind - K),Everett
2017,5,Byron Jones(Dal - S),Tyler
2017,6,Carolina(Car - DEF),Justin
2017,7,Ryan Shazier(Pit - LB),Cameron
2017,8,Marcus Peters(LAR - CB),Ben
2017,9,Jonathan Stewart(Car - RB),Cole
2017,10,Mason Crosby(GB - K),AJ
2016,Round 1,,
2016,1,Antonio Brown(Oak - WR),Andy
2016,2,Odell Beckham Jr.(Cle - WR),Gavin
2016,3,Todd Gurley II(LAR - RB),Tyler
2016,4,Aaron Rodgers(GB - QB),Everett
2016,5,Julio Jones(Atl - WR),AJ
2016,6,Lamar Miller(Hou - RB),Cole
2016,7,Russell Wilson(Sea - QB),Ben
2016,8,Le'Veon Bell(NYJ - RB),Cameron
2016,9,DeAndre Hopkins(Hou - WR),Matt
2016,10,David Johnson(Ari - RB),Justin
2016,Round 2,,
2016,1,Ezekiel Elliott(Dal - RB),Justin
2016,2,Adrian Peterson(Was - RB),Matt
2016,3,Cam Newton(Car - QB),Cameron
2016,4,Carson Palmer(Ari - QB),Ben
2016,5,Rob Gronkowski(NE - TE),Cole
2016,6,A.J. Green(Cin - WR),AJ
2016,7,Drew Brees(NO - QB),Everett
2016,8,Doug Martin(Oak - RB),Tyler
2016,9,Devonta Freeman(Atl - RB),Gavin
2016,10,Andrew Luck(Ind - QB),Andy
2016,Round 3,,
2016,1,Ben Roethlisberger(Pit - QB),Andy
2016,2,Allen Robinson II(Chi - WR),Gavin
2016,3,Dez Bryant(NO - WR),Tyler
2016,4,Brandon Marshall(NO - WR),Everett
2016,5,Eddie Lacy(Sea - RB),AJ
2016,6,Jordy Nelson(Oak - WR),Cole
2016,7,Doug Baldwin(Sea - WR),Ben
2016,8,Jarvis Landry(Cle - WR),Cameron
2016,9,Eli Manning(NYG - QB),Matt
2016,10,Keenan Allen(LAC - WR),Justin
2016,Round 4,,
2016,1,Tom Brady(NE - QB),Justin
