Manager,Week,Pos,,% Start,Pass Yds,Pass TD,Int,Att*,Rush Yds,Rush TD,Tgt*,Rec,Rec Yds,Rec TD,Ret Yds,Ret TD,2PT,Fum Lost
,,Pos,Kickers,Field Goals Made,,,,,Field Goals Missed,,,PAT,,,,,,
,,Pos,Kickers,0-19,20-29,30-39,40-49,50+,0-19,20-29,30-39,Made,,,,,,
,,Pos,Defense/Special Teams,,Tackles,,Turnovers,,TD,Miscellaneous,,,,,,,,
,,Pos,Defense/Special Teams,Pts vs.,Sack,Safe,Int,Fum Rec,TD,Blk Kick,4 Dwn Stops,Yds Allow*,3 And Outs,,,,,
,,Pos,Defensive Players,Return,,Tackles,,,,,Misc,,Turnovers,,,,TD,
,,Pos,Defensive Players,Yds,TD,Tack Solo,Tack Ast,TFL,Sack,Safe,Pass Def,Blk Kick,Int,Fum Force,Fum Rec,Ret Yds,TD,
Gavin,6,BN,DeSean Jackson Phi - WR,1%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,6,BN,Andy Dalton Cin - QB,9%,235,0,1,1,2,1,0,0,0,0,0,0,0,0
Gavin,6,BN,Ronald Jones II TB - RB,21%,0,0,0,4,10,1,0,0,0,0,0,0,0,0
Gavin,6,K,Josh Lambo Jax - K,0,1,1,0,0,0,0,0,0
Gavin,6,DEF,Seattle Sea - DEF,28,0,0,3,1,0,1,1,406,1
Gavin,6,BN,Carolina Car - DEF,26,7,0,5,2,0,0,1,407,4
Gavin,6,D,Neville Hewitt NYJ - LB,0,0,4,2,0,0,0,0,0,0,0,0,0,0,
Gavin,6,D,Blake Martinez GB - LB,0,0,3,2,0,0,0,0,0,0,0,0,0,0,
Gavin,6,D,Leighton Vander Esch Dal - LB,0,0,3,7,0,0,0,0,0,0,0,0,0,0,
Gavin,6,DB,Kendall Fuller KC - CB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Gavin,6,DB,Tracy Walker Det - S,0,0,5,2,0,0,0,1,0,0,0,0,0,0,
Gavin,6,BN,Darius Leonard Ind - LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,7,QB,Patrick Mahomes KC - QB,96%,76,1,0,1,2,0,0,0,0,0,0,0,0,0
Gavin,7,QB,Jared Goff LAR - QB,60%,268,2,0,3,3,1,0,0,0,0,0,0,0,0
Gavin,7,WR,Brandin Cooks LAR - WR,81%,0,0,0,0,0,0,7,4,59,0,0,0,0,0
Gavin,7,WR,Mike Williams LAC - WR,48%,0,0,0,0,0,0,6,4,47,0,0,0,0,0
Gavin,7,WR,Demarcus Robinson KC - WR,8%,0,0,0,0,0,0,5,3,31,0,0,0,0,0
Gavin,7,RB,Carlos Hyde Hou - RB,50%,0,0,0,12,35,0,1,0,0,0,0,0,0,0
Gavin,7,RB,Joe Mixon Cin - RB,67%,0,0,0,10,2,0,2,1,2,1,0,0,0,0
Gavin,7,TE,Travis Kelce KC - TE,99%,0,0,0,0,0,0,8,6,44,0,0,0,0,0
Gavin,7,W/R/T,James White NE - RB,56%,0,0,0,5,0,0,8,7,59,0,0,0,0,0
Gavin,7,BN,Marquise Brown Bal - WR,10%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,7,BN,DeSean Jackson Phi - WR,2%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,7,BN,Andy Dalton Cin - QB,9%,276,1,3,4,33,1,0,0,0,0,0,0,0,0
Gavin,7,BN,Ronald Jones II TB - RB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,7,K,Josh Lambo Jax - K,0,3,1,0,0,0,0,0,1
Gavin,7,DEF,Seattle Sea - DEF,18,1,0,0,0,0,0,0,340,2
Gavin,7,BN,Carolina Car - DEF,0,0,0,0,0,0,0,0,0,0
Gavin,7,D,Blake Martinez GB - LB,0,0,8,8,0,0,0,0,0,0,1,0,0,0,
Gavin,7,D,Leighton Vander Esch Dal - LB,0,0,2,1,1,0,0,0,0,0,0,0,0,0,
Gavin,7,D,Darius Leonard Ind - LB,0,0,7,3,0,0,0,1,0,1,0,0,0,0,
Gavin,7,DB,Tracy Walker Det - S,0,0,6,1,2,0,0,0,0,0,1,0,0,0,
Gavin,7,DB,Kevin Byard Ten - S,0,0,5,1,0,0,0,1,0,0,0,0,0,0,
Gavin,7,BN,Neville Hewitt NYJ - LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,8,QB,Jared Goff LAR - QB,73%,372,2,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,8,QB,Andy Dalton Cin - QB,7%,329,1,0,1,4,0,1,1,4,0,0,0,0,0
Gavin,8,WR,Brandin Cooks LAR - WR,72%,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gavin,8,WR,Mike Williams LAC - WR,40%,0,0,0,0,0,0,6,3,69,0,0,0,0,0
Gavin,8,WR,Demarcus Robinson KC - WR,3%,0,0,0,0,0,0,2,2,6,0,0,0,0,0
Gavin,8,RB,Carlos Hyde Hou - RB,55%,0,0,0,19,83,0,1,0,0,0,0,0,0,0
Gavin,8,RB,James White NE - RB,61%,0,0,0,2,4,0,5,4,75,0,0,0,0,0
Gavin,8,TE,Travis Kelce KC - TE,98%,0,0,0,0,0,0,8,4,63,1,0,0,0,0
Gavin,8,W/R/T,Joe Mixon Cin - RB,48%,0,0,0,17,66,0,4,4,11,1,0,0,0,0
Gavin,8,BN,Patrick Mahomes KC - QB,8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,8,BN,Marquise Brown Bal - WR,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,8,BN,DeSean Jackson Phi - WR,1%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,8,BN,Ronald Jones II TB - RB,11%,0,0,0,11,35,0,3,1,17,0,0,0,0,0
Gavin,8,K,Josh Lambo Jax - K,0,2,0,1,0,0,0,0,2
Gavin,8,DEF,Seattle Sea - DEF,20,2,0,1,2,0,0,0,510,0
Gavin,8,BN,Carolina Car - DEF,51,3,1,1,0,0,0,0,388,2
Gavin,8,D,Blake Martinez GB - LB,0,0,4,3,0,0,0,0,0,0,0,0,0,0,
Gavin,8,D,Darius Leonard Ind - LB,0,0,6,4,1,1,0,0,0,0,0,0,0,0,
Gavin,8,D,Neville Hewitt NYJ - LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gavin,8,DB,Tracy Walker Det - S,0,0,6,0,0,0,0,1,0,0,0,0,0,0,
Gavin,8,DB,Kevin Byard Ten - S,0,0,4,1,1,0,0,0,0,0,0,0,0,0,
Gavin,8,BN,Leighton Vander Esch Dal - LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,9,QB,Matt Moore KC - QB,6%,275,1,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,9,QB,Kyle Allen Car - QB,3%,232,2,1,3,4,0,0,0,0,0,0,0,0,0
Gavin,9,WR,Marquise Brown Bal - WR,16%,0,0,0,0,0,0,4,3,48,0,0,0,0,0
Gavin,9,WR,Danny Amendola Det - WR,38%,0,0,0,0,0,0,5,3,29,0,0,0,0,0
Gavin,9,WR,Christian Kirk Ari - WR,30%,0,0,0,1,8,0,5,2,8,0,0,0,0,0
Gavin,9,RB,Carlos Hyde Hou - RB,55%,0,0,0,19,160,0,0,0,0,0,0,0,0,1
Gavin,9,RB,James White NE - RB,57%,0,0,0,9,38,1,3,2,46,0,0,0,0,0
Gavin,9,TE,Travis Kelce KC - TE,98%,0,0,0,0,0,0,9,7,62,0,0,0,0,0
Gavin,9,W/R/T,Jordan Howard Phi - RB,63%,0,0,0,19,82,1,1,1,1,0,0,0,0,0
Gavin,9,BN,Jared Goff LAR - QB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,9,BN,Brandin Cooks LAR - WR,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,9,BN,Joe Mixon Cin - RB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,9,BN,Patrick Mahomes KC - QB,8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,9,BN,DeSean Jackson Phi - WR,16%,0,0,0,0,0,0,1,1,5,0,0,0,0,0
Gavin,9,K,Josh Lambo Jax - K,0,0,1,0,0,0,0,0,0
Gavin,9,DEF,Carolina Car - DEF,20,4,0,2,1,0,0,0,431,3
Gavin,9,D,Blake Martinez GB - LB,0,0,5,7,0,0,0,0,0,0,0,0,0,0,
Gavin,9,D,Darius Leonard Ind - LB,0,0,8,1,0,0,0,0,0,0,0,0,0,0,
Gavin,9,D,Leighton Vander Esch Dal - LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gavin,9,DB,Tracy Walker Det - S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gavin,9,DB,Kevin Byard Ten - S,0,0,2,2,0,0,0,1,0,0,0,0,0,0,
Gavin,9,BN,Neville Hewitt NYJ - LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,10,QB,Patrick Mahomes KC - QB,84%,446,3,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,10,QB,Jared Goff LAR - QB,48%,243,0,2,1,0,0,0,0,0,0,0,0,0,1
Gavin,10,WR,Marquise Brown Bal - WR,38%,0,0,0,0,0,0,4,4,80,1,0,0,0,0
Gavin,10,WR,Danny Amendola Det - WR,20%,0,0,0,0,0,0,8,4,29,0,0,0,0,0
Gavin,10,WR,Christian Kirk Ari - WR,58%,0,0,0,0,0,0,10,6,138,3,0,0,0,0
Gavin,10,RB,Joe Mixon Cin - RB,43%,0,0,0,30,114,0,3,2,37,0,0,0,0,0
Gavin,10,RB,Rashaad Penny Sea - RB,4%,0,0,0,2,2,0,0,0,0,0,0,0,0,1
Gavin,10,TE,Travis Kelce KC - TE,99%,0,0,0,0,0,0,7,7,75,1,0,0,0,0
Gavin,10,W/R/T,Alex Erickson Cin - WR,13%,0,0,0,1,13,0,2,0,0,0,0,0,0,0
Gavin,10,BN,James White NE - RB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,10,BN,Jordan Howard Phi - RB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,10,BN,Kyle Allen Car - QB,8%,307,1,1,3,12,0,0,0,0,0,0,0,0,1
Gavin,10,BN,Carlos Hyde Hou - RB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,10,BN,Brandin Cooks LAR - WR,10%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,10,K,Joey Slye Car - K,0,0,0,0,1,0,0,0,1
Gavin,10,DEF,Carolina Car - DEF,24,2,0,0,0,0,0,0,388,2
Gavin,10,D,Blake Martinez GB - LB,0,0,6,1,0,0,0,0,0,0,0,0,0,0,
Gavin,10,D,Darius Leonard Ind - LB,0,0,11,2,2,1,0,2,0,1,1,0,1,0,
Gavin,10,D,Leighton Vander Esch Dal - LB,0,0,5,8,0,0,0,0,0,0,0,0,0,0,
Gavin,10,DB,Kevin Byard Ten - S,0,0,3,2,0,0,0,0,0,0,0,0,0,0,
Gavin,10,DB,Richard Sherman SF - CB,0,0,3,3,0,0,0,1,0,0,0,0,0,0,
Gavin,10,BN,Tracy Walker Det - S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,11,QB,Patrick Mahomes KC - QB,93%,182,1,1,5,59,0,0,0,0,0,0,0,0,0
Gavin,11,QB,Jared Goff LAR - QB,28%,173,0,1,3,3,0,0,0,0,0,0,0,0,0
Gavin,11,WR,Marquise Brown Bal - WR,41%,0,0,0,0,0,0,4,2,23,0,0,0,0,0
Gavin,11,WR,Danny Amendola Det - WR,14%,0,0,0,0,0,0,5,4,47,0,0,0,0,0
Gavin,11,WR,Christian Kirk Ari - WR,54%,0,0,0,1,1,0,9,6,41,0,0,0,0,0
Gavin,11,RB,Joe Mixon Cin - RB,73%,0,0,0,15,86,1,3,1,17,0,0,0,0,0
Gavin,11,RB,James White NE - RB,51%,0,0,0,5,20,0,7,4,16,0,0,0,1,0
Gavin,11,TE,Travis Kelce KC - TE,100%,0,0,0,0,0,0,10,7,92,1,0,0,0,0
Gavin,11,W/R/T,Jordan Howard Phi - RB,12%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,11,BN,Alex Erickson Cin - WR,5%,0,0,0,0,0,0,5,1,0,0,32,0,0,0
Gavin,11,BN,Kyle Allen Car - QB,27%,325,0,4,1,7,0,0,0,0,0,0,0,0,0
Gavin,11,BN,Carlos Hyde Hou - RB,41%,0,0,0,9,65,1,1,0,0,0,0,0,0,0
Gavin,11,BN,Brandin Cooks LAR - WR,9%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,11,K,Joey Slye Car - K,0,0,1,0,0,0,0,0,0
Gavin,11,DEF,Carolina Car - DEF,29,3,0,0,0,0,0,0,349,3
Gavin,11,D,Darius Leonard Ind - LB,0,0,3,2,0,0,0,0,0,0,0,0,0,0,
Gavin,11,D,Leighton Vander Esch Dal - LB,0,0,5,0,0,0,0,1,0,0,0,0,0,0,
Gavin,11,D,Marcus Peters Bal - CB,0,0,3,0,0,0,0,1,0,0,0,0,0,0,
Gavin,11,DB,Richard Sherman SF - CB,0,0,3,0,0,0,0,1,0,0,0,0,0,0,
Gavin,11,DB,Erik Harris Oak - S,0,0,4,0,0,0,0,1,0,0,0,0,0,0,
Gavin,11,BN,Blake Martinez GB - LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,11,BN,Kevin Byard Ten - S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,12,QB,Jared Goff LAR - QB,24%,212,0,2,1,1,0,0,0,0,0,0,0,0,0
Gavin,12,QB,Kyle Allen Car - QB,6%,256,3,0,1,9,0,0,0,0,0,0,0,0,0
Gavin,12,WR,Danny Amendola Det - WR,14%,0,0,0,0,0,0,3,3,21,0,15,0,0,0
Gavin,12,WR,Alex Erickson Cin - WR,4%,0,0,0,0,0,0,8,2,43,0,18,0,0,0
Gavin,12,WR,Brandin Cooks LAR - WR,35%,0,0,0,1,1,0,4,2,32,0,0,0,0,0
Gavin,12,RB,Joe Mixon Cin - RB,68%,0,0,0,18,79,0,0,0,0,0,0,0,0,0
Gavin,12,RB,James White NE - RB,60%,0,0,0,2,5,0,3,1,6,0,20,0,0,0
Gavin,12,TE,Jared Cook NO - TE,64%,0,0,0,0,0,0,8,6,99,1,0,0,0,0
Gavin,12,W/R/T,Carlos Hyde Hou - RB,56%,0,0,0,16,67,0,0,0,0,0,0,0,0,0
Gavin,12,BN,Marquise Brown Bal - WR,31%,0,0,0,0,0,0,7,5,42,2,0,0,0,0
Gavin,12,BN,Travis Kelce KC - TE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,12,BN,Patrick Mahomes KC - QB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,12,BN,Jordan Howard Phi - RB,10%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,12,BN,Christian Kirk Ari - WR,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,12,K,Joey Slye Car - K,0,0,0,1,1,0,1,0,1
Gavin,12,DEF,Seattle Sea - DEF,9,3,0,2,3,0,0,1,344,3
Gavin,12,D,Darius Leonard Ind - LB,0,0,4,2,0,0,0,0,0,0,1,0,0,0,
Gavin,12,D,Blake Martinez GB - LB,0,0,4,2,1,1,0,0,0,0,0,0,0,0,
Gavin,12,D,Kevin Byard Ten - S,0,0,4,5,0,0,0,0,0,0,0,0,0,0,
Gavin,12,DB,Erik Harris Oak - S,0,0,5,2,0,0,0,0,0,0,0,0,0,0,
Gavin,12,DB,Marcus Peters Bal - CB,0,0,6,2,0,0,0,1,0,1,0,0,22,0,
Gavin,12,BN,Leighton Vander Esch Dal - LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,13,QB,Jared Goff LAR - QB,27%,424,2,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,13,QB,Patrick Mahomes KC - QB,90%,175,1,0,3,25,1,0,0,0,0,0,0,0,0
Gavin,13,WR,Alex Erickson Cin - WR,4%,0,0,0,0,0,0,2,2,21,0,15,0,0,0
Gavin,13,WR,Brandin Cooks LAR - WR,34%,0,0,0,0,0,0,2,2,24,0,0,0,0,0
Gavin,13,WR,Christian Kirk Ari - WR,43%,0,0,0,0,0,0,7,3,23,0,0,0,0,0
Gavin,13,RB,Joe Mixon Cin - RB,60%,0,0,0,19,44,1,4,4,26,0,0,0,0,0
Gavin,13,RB,James White NE - RB,41%,0,0,0,14,79,0,11,8,98,2,0,0,0,0
Gavin,13,TE,Travis Kelce KC - TE,94%,0,0,0,0,0,0,9,5,90,0,0,0,0,0
Gavin,13,W/R/T,Carlos Hyde Hou - RB,25%,0,0,0,10,17,0,1,1,5,0,0,0,0,0
Gavin,13,BN,Jared Cook NO - TE,69%,0,0,0,0,0,0,6,3,85,0,0,0,0,0
Gavin,13,BN,Danny Amendola Det - WR,5%,0,0,0,0,0,0,8,3,32,0,14,0,0,0
Gavin,13,BN,Kyle Allen Car - QB,7%,278,2,1,4,22,1,0,0,0,0,0,0,0,1
Gavin,13,BN,Marquise Brown Bal - WR,25%,0,0,0,0,0,0,2,1,1,0,0,0,0,0
Gavin,13,BN,Jordan Howard Phi - RB,5%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin,13,K,Joey Slye Car - K,0,0,0,0,0,0,0,0,3
Gavin,13,DEF,Seattle Sea - DEF,24,0,0,1,2,0,0,1,354,1
Gavin,13,D,Darius Leonard Ind - LB,0,0,5,7,1,2,0,0,0,0,0,0,0,0,
Gavin,13,D,Blake Martinez GB - LB,0,0,7,3,0,0,0,0,0,0,0,0,0,0,
Gavin,13,D,Kevin Byard Ten - S,0,0,2,0,0,0,0,1,0,1,0,0,21,0,
Gavin,13,DB,Erik Harris Oak - S,0,0,5,1,0,0,0,0,0,0,0,0,0,0,
Gavin,13,DB,Marcus Peters Bal - CB,0,0,2,1,0,0,0,0,0,0,0,0,0,0,
Gavin,13,BN,Leighton Vander Esch Dal - LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron,13,QB,Lamar Jackson Bal - QB,89%,105,1,0,16,101,1,0,0,0,0,0,0,0,1
Cameron,13,QB,Russell Wilson Sea - QB,83%,240,2,1,4,13,0,0,0,0,0,0,0,0,0
Cameron,13,WR,Jarvis Landry Cle - WR,75%,0,0,0,0,0,0,11,6,76,0,0,0,0,0
Cameron,13,WR,Robert Woods LAR - WR,63%,0,0,0,0,0,0,18,13,172,0,0,0,0,0
Cameron,13,WR,Mecole Hardman KC - WR,5%,0,0,0,1,9,0,0,0,0,0,23,0,0,0
Cameron,13,RB,Mark Ingram II Bal - RB,86%,0,0,0,15,59,0,2,2,3,0,0,0,0,0
Cameron,13,RB,Miles Sanders Phi - RB,53%,0,0,0,17,83,0,5,5,22,1,0,0,0,0
Cameron,13,TE,Darren Waller Oak - TE,80%,0,0,0,0,0,0,9,7,100,0,0,0,0,0
Cameron,13,W/R/T,Ronald Jones II TB - RB,34%,0,0,0,6,8,0,0,0,0,0,0,0,0,0
Cameron,13,BN,Jaylen Samuels Pit - RB,10%,0,0,0,7,32,0,2,2,22,0,0,0,0,0
Cameron,13,BN,Zach Ertz Phi - TE,91%,0,0,0,0,0,0,6,3,24,0,0,0,0,0
Cameron,13,BN,Julio Jones Atl - WR,50%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron,13,BN,James Conner Pit - RB,14%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron,13,BN,Andy Dalton Cin - QB,2%,243,1,0,5,4,0,0,0,0,0,0,0,0,0
Cameron,13,K,Greg Zuerlein LAR - K,0,1,1,0,0,0,0,0,4
Cameron,13,DEF,Tennessee Ten - DEF,17,3,0,2,1,1,2,0,391,2
Cameron,13,BN,New York NYG - DEF,31,0,0,0,0,0,0,0,322,0
Cameron,13,D,Joe Schobert Cle - LB,0,0,3,4,0,0,0,0,0,0,0,0,0,0,
Cameron,13,D,Devin Bush Pit - LB,0,0,5,2,1,0,0,0,0,0,0,0,0,0,
Cameron,13,D,Devin White TB - LB,0,0,5,2,1,0,0,2,0,1,0,1,19,1,
Cameron,13,DB,Kenny Moore II Ind - CB,0,0,3,1,1,0.5,0,0,0,0,0,0,0,0,
Cameron,13,DB,Tre'Davious White Buf - CB,0,0,1,3,0,0,0,2,0,0,0,0,0,0,
Cameron,12,QB,Lamar Jackson Bal - QB,93%,169,5,0,8,95,0,0,0,0,0,0,0,0,0
Cameron,12,QB,Russell Wilson Sea - QB,84%,200,1,1,3,15,0,0,0,0,0,0,0,0,1
Cameron,12,WR,Jarvis Landry Cle - WR,82%,0,0,0,0,0,0,13,10,148,2,0,0,0,0
Cameron,12,WR,Julio Jones Atl - WR,98%,0,0,0,0,0,0,10,5,68,0,0,0,0,0
Cameron,12,WR,Robert Woods LAR - WR,54%,0,0,0,0,0,0,9,6,97,0,0,0,0,0
Cameron,12,RB,Mark Ingram II Bal - RB,90%,0,0,0,15,111,1,1,1,7,1,0,0,0,0
Cameron,12,RB,Jaylen Samuels Pit - RB,69%,0,0,0,2,6,0,3,3,26,0,0,0,0,0
Cameron,12,TE,Darren Waller Oak - TE,89%,0,0,0,0,0,0,6,3,41,0,0,0,0,0
Cameron,12,W/R/T,Zach Ertz Phi - TE,94%,0,0,0,0,0,0,14,12,91,1,0,0,0,0
Cameron,12,BN,Miles Sanders Phi - RB,42%,0,0,0,12,63,0,5,3,23,0,0,0,0,0
Cameron,12,BN,Mecole Hardman KC - WR,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron,12,BN,James Conner Pit - RB,19%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron,12,BN,Ronald Jones II TB - RB,32%,0,0,0,12,51,1,3,3,16,0,0,0,0,0
Cameron,12,BN,Josh Gordon Sea - WR,24%,0,0,0,0,0,0,2,1,10,0,0,0,0,0
Cameron,12,BN,Antonio Brown NE - WR,5%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron,12,K,Greg Zuerlein LAR - K,0,0,1,1,0,0,0,0,0
Cameron,12,DEF,Tennessee Ten - DEF,20,3,0,0,1,0,0,1,369,3
Cameron,12,D,Joe Schobert Cle - LB,0,0,2,2,0,0,0,4,0,2,0,0,4,0,
Cameron,12,D,Devin Bush Pit - LB,0,0,3,1,0,0,0,0,0,0,1,0,0,0,
Cameron,12,D,Devin White TB - LB,0,0,5,3,2,2,0,0,0,0,0,0,0,0,
Cameron,12,DB,Jordan Poyer Buf - S,0,0,3,1,0,0,0,0,0,0,0,0,0,0,
Cameron,12,DB,Kenny Moore II Ind - CB,0,0,5,3,0,0,0,1,0,1,0,0,1,0,
Cameron,11,QB,Lamar Jackson Bal - QB,92%,222,4,0,10,79,0,0,0,0,0,0,0,0,0
Cameron,11,QB,Mason Rudolph Pit - QB,5%,221,1,4,2,15,0,0,0,0,0,0,0,0,0
Cameron,11,WR,Jarvis Landry Cle - WR,64%,0,0,0,0,0,0,7,4,43,1,0,0,0,0
Cameron,11,WR,Julio Jones Atl - WR,98%,0,0,0,1,4,0,8,6,91,0,0,0,0,0
Cameron,11,WR,Mecole Hardman KC - WR,13%,0,0,0,0,0,0,4,2,13,0,22,0,0,0
Cameron,11,RB,Mark Ingram II Bal - RB,89%,0,0,0,13,48,0,4,3,37,2,0,0,0,0
Cameron,11,RB,James Conner Pit - RB,80%,0,0,0,5,10,0,2,1,6,0,0,0,0,0
Cameron,11,TE,Darren Waller Oak - TE,88%,0,0,0,1,2,0,7,5,78,0,0,0,0,0
Cameron,11,W/R/T,Miles Sanders Phi - RB,40%,0,0,0,11,38,0,4,2,9,0,0,0,0,0
Cameron,11,BN,Robert Woods LAR - WR,47%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron,11,BN,Ronald Jones II TB - RB,50%,0,0,0,4,13,0,4,2,1,0,0,0,0,0
Cameron,11,BN,Russell Wilson Sea - QB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron,11,BN,Diontae Johnson Pit - WR,5%,0,0,0,0,0,0,4,2,17,0,10,0,0,0
Cameron,11,BN,Zach Ertz Phi - TE,81%,0,0,0,0,0,0,11,9,94,0,0,0,0,0
Cameron,11,BN,Josh Gordon Sea - WR,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron,11,K,Greg Zuerlein LAR - K,0,0,1,0,0,0,0,0,2
Cameron,11,DEF,Minnesota Min - DEF,23,2,0,1,0,0,0,0,394,2
Cameron,11,D,Joe Schobert Cle - LB,0,0,7,3,2,1,0,4,0,2,0,0,20,0,
Cameron,11,D,Devin Bush Pit - LB,0,0,2,4,1,0,0,0,0,0,0,0,0,0,
Cameron,11,D,Nick Bosa SF - DE,0,0,1,2,1,0,0,0,0,0,0,0,0,0,
Cameron,11,DB,Desmond King II LAC - CB,25,0,0,0,0,0,0,0,0,0,0,0,0,0,
Cameron,11,DB,Jordan Poyer Buf - S,0,0,4,2,0,0,0,0,0,0,0,1,0,0,
Cameron,10,QB,Russell Wilson Sea - QB,84%,232,1,1,6,53,0,0,0,0,0,0,0,0,0
Cameron,10,QB,Lamar Jackson Bal - QB,89%,223,3,0,7,65,1,0,0,0,0,0,0,0,0
Cameron,10,WR,Jarvis Landry Cle - WR,50%,0,0,0,0,0,0,10,9,97,1,0,0,0,0
Cameron,10,WR,Julio Jones Atl - WR,95%,0,0,0,0,0,0,9,3,79,0,0,0,0,0
Cameron,10,WR,Robert Woods LAR - WR,66%,0,0,0,0,0,0,11,7,95,0,0,0,0,0
Cameron,10,RB,Mark Ingram II Bal - RB,91%,0,0,0,9,34,1,0,0,0,0,0,0,0,0
Cameron,10,RB,Ronald Jones II TB - RB,48%,0,0,0,11,29,1,8,8,77,0,0,0,0,1
Cameron,10,TE,Darren Waller Oak - TE,87%,0,0,0,0,0,0,5,3,40,0,0,0,0,0
Cameron,10,W/R/T,Mecole Hardman KC - WR,8%,0,0,0,0,0,0,1,1,63,1,95,0,0,0
Cameron,10,BN,James Conner Pit - RB,14%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron,10,BN,Diontae Johnson Pit - WR,6%,0,0,0,0,0,0,6,4,64,0,22,0,0,0
Cameron,10,BN,Zach Ertz Phi - TE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron,10,BN,Miles Sanders Phi - RB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron,10,BN,Mason Rudolph Pit - QB,4%,242,1,0,2,1,0,0,0,0,0,0,0,0,0
Cameron,10,BN,Josh Gordon Sea - WR,13%,0,0,0,0,0,0,2,2,27,0,0,0,0,0
Cameron,10,K,Greg Zuerlein LAR - K,0,0,1,0,0,0,0,0,1
Cameron,10,DEF,Minnesota Min - DEF,24,1,0,1,0,0,0,2,443,0
Cameron,10,D,Joe Schobert Cle - LB,0,0,5,0,0,0,0,0,0,0,0,0,0,0,
Cameron,10,D,Devin Bush Pit - LB,0,0,2,1,0,0,0,0,0,0,0,0,0,0,
Cameron,10,D,Nick Bosa SF - DE,0,0,3,5,1,0,0,0,0,0,0,0,0,0,
Cameron,10,DB,Desmond King II LAC - CB,19,0,3,1,1,0,0,0,0,0,0,0,0,0,
Cameron,10,DB,Jordan Poyer Buf - S,0,0,4,4,0,0,0,0,0,0,0,0,0,0,
Cameron,9,QB,Russell Wilson Sea - QB,94%,378,5,0,1,21,0,0,0,0,0,0,0,1,0
Cameron,9,QB,Lamar Jackson Bal - QB,60%,163,1,0,16,61,2,0,0,0,0,0,0,0,0
Cameron,9,WR,Mecole Hardman KC - WR,10%,0,0,0,1,7,0,0,0,0,0,118,0,0,1
